2025-07-07 17:11:02.373 [main] INFO  com.itheima.TliasApplication-Starting TliasApplication using Java 17.0.15 with PID 63764 (C:\Users\Wulaaer\Desktop\JavaProject\Tlias-web-management\Tlias\target\classes started by Wulaaer in C:\Users\Wulaaer\Desktop\JavaProject\Tlias-web-management)
2025-07-07 17:15:28.966 [http-nio-8080-exec-9] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:28.966 [http-nio-8080-exec-10] INFO  com.itheima.controller.DeptController-查询部门列表
2025-07-07 17:15:28.968 [http-nio-8080-exec-9] INFO  com.itheima.controller.EmpController-查询请求参数： EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-07-07 17:15:30.776 [http-nio-8080-exec-1] INFO  com.itheima.filter.TokenFilter-Token解析成功, 放行
2025-07-07 17:15:30.776 [http-nio-8080-exec-1] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:30.776 [http-nio-8080-exec-1] INFO  com.itheima.controller.ReportController-统计各个职位的员工人数
2025-07-07 17:15:30.779 [http-nio-8080-exec-5] INFO  com.itheima.filter.TokenFilter-Token解析成功, 放行
2025-07-07 17:15:30.780 [http-nio-8080-exec-5] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:30.780 [http-nio-8080-exec-5] INFO  com.itheima.controller.ReportController-统计员工性别信息
2025-07-07 17:15:31.846 [http-nio-8080-exec-3] INFO  com.itheima.filter.TokenFilter-Token解析成功, 放行
2025-07-07 17:15:31.846 [http-nio-8080-exec-3] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:31.847 [http-nio-8080-exec-3] INFO  com.itheima.controller.ReportController-统计班级人数信息
2025-07-07 17:15:31.849 [http-nio-8080-exec-2] INFO  com.itheima.filter.TokenFilter-Token解析成功, 放行
2025-07-07 17:15:31.850 [http-nio-8080-exec-2] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:31.850 [http-nio-8080-exec-2] INFO  com.itheima.controller.ReportController-统计学员学历信息
2025-07-07 17:15:32.515 [http-nio-8080-exec-4] INFO  com.itheima.filter.TokenFilter-Token解析成功, 放行
2025-07-07 17:15:32.515 [http-nio-8080-exec-4] INFO  com.itheima.filter.TokenFilter-校验通过 放行
2025-07-07 17:15:32.516 [http-nio-8080-exec-4] INFO  com.itheima.controller.LogController-查询日志信息, page=1, pageSize=15
